代號,名稱,英文名稱,票面利率,轉換價格(元),轉換價格生效日期,轉換標的代碼,轉換標的名稱,轉換日期起,轉換日期迄,發行日期,掛牌日期,到期日,到期價格,到期殖利率,申請發行總額(百萬),實際發行總額(百萬),發行價格(元),最新餘額(百萬),還本年限,發行時轉換價格(元),承銷機構,過戶機構,提前償還日,提前償還日1,提前償還價格1,提前償還殖利率1,提前償還日2,提前償還價格2,提前償還殖利率2,提前償還日3,提前償還價格3,提前償還殖利率3,提前償還日4,提前償還價格4,提前償還殖利率4,最近提前償還日,最近提前償還價格,最近提前償還殖利率,債券擔保情形,重設平均天數3,重設轉換價格公式,停止受理轉換登記日期起,停止受理轉換登記日期訖,強制贖回日
62075,雷科五,"LASERTEK TAIWAN CO.,LTD. 5th Unsecured Convertible Bond",0.0,50.7,2025-09-15 00:00:00,6207.0,雷科,2025-11-27 00:00:00,2028-08-26 00:00:00,2025-08-26 00:00:00,2025-08-26 00:00:00,2028-08-26 00:00:00,100.0,0.0,800.0,600.0,100.0,600.0,3.0,52.1,920T凱基證券,元大證券股務代理部,發行滿二年,2027-08-26 00:00:00,100.5,0.25,2028-08-26 00:00:00,100.0,0.0,,,,,,,2027-08-26 00:00:00,100.5,0.25,無,,,,,
62076,雷科六,"LASERTEK TAIWAN CO.,LTD. 6th Unsecured Convertible Bond",0.0,49.2,2025-09-15 00:00:00,6207.0,雷科,2025-12-06 00:00:00,2028-09-05 00:00:00,2025-09-05 00:00:00,2025-09-05 00:00:00,2028-09-05 00:00:00,100.0,0.0,200.0,200.0,116.21,200.0,3.0,50.6,920T凱基證券,元大證券股務代理部,發行滿二年,2027-09-05 00:00:00,100.0,0.0,2028-09-05 00:00:00,100.0,0.0,,,,,,,2027-09-05 00:00:00,100.0,0.0,無,,,,,
62093,今國光三,"KINKO OPTICAL CO.,LTD. 3rd Secured Convertible Bond",0.0,38.6,2025-10-23 00:00:00,6209.0,今國光,2026-01-24 00:00:00,2028-10-23 00:00:00,2025-10-23 00:00:00,2025-10-23 00:00:00,2028-10-23 00:00:00,100.0,0.0,450.0,450.0,115.02,450.0,3.0,38.6,616T中國信託綜合證券,福邦證券股份有限公司,無,2028-10-23 00:00:00,100.0,0.0,,,,,,,,,,2028-10-23 00:00:00,100.0,0.0,有，中國信託商業銀行,,,,,
62194,富旺四,"FULL WANG INTERNATIONAL DEVELOPMENT CO., LTD. 4th Domestic Secured Convertible Bonds.",0.0,21.17,2025-10-16 00:00:00,6219.0,富旺,2026-01-17 00:00:00,2028-10-16 00:00:00,2025-10-16 00:00:00,2025-10-16 00:00:00,2028-10-16 00:00:00,100.7519,0.25,600.0,600.0,103.05,600.0,3.0,21.17,585T統一綜合證券,元富證券股務代理部,無,2028-10-16 00:00:00,100.7519,0.25,,,,,,,,,,2028-10-16 00:00:00,100.7519,0.25,有，台中商業銀行,,,,,
62235,旺矽五,MPI CORPORATION 5th Domestic Unsecured Convertible Bond,0.0,913.4,2025-07-18 00:00:00,6223.0,旺矽,2025-04-09 00:00:00,2030-01-08 00:00:00,2025-01-08 00:00:00,2025-01-08 00:00:00,2030-01-08 00:00:00,100.0,0.0,3500.0,3500.0,100.5,1846.1,5.0,930.0,920T凱基證券,華南永昌綜合證券股份有限公司,發行滿三年,2028-01-08 00:00:00,100.0,0.0,2030-01-08 00:00:00,100.0,0.0,,,,,,,2028-01-08 00:00:00,100.0,0.0,無,,,2025-06-23 00:00:00,2025-07-18 00:00:00,2025-12-18
62433,迅杰三,ENE Technology Inc.3rd Domestic Unsecured Convertible bond,0.0,63.3,2025-05-19 00:00:00,6243.0,迅杰,2024-09-26 00:00:00,2027-06-25 00:00:00,2024-06-25 00:00:00,2024-06-25 00:00:00,2027-06-25 00:00:00,100.0,0.0,300.0,300.0,101.0,300.0,3.0,65.8,648T福邦證券,元大證券股份有限公司股務代理部,無,2027-06-25 00:00:00,100.0,0.0,,,,,,,,,,2027-06-25 00:00:00,100.0,0.0,無,,,2025-04-23 00:00:00,2025-05-19 00:00:00,
62695,台郡五,FLEXIUM INTERCONNECT INC. 5th Domestic Unsecured Convertible Bond,0.0,93.0,2024-08-02 00:00:00,6269.0,台郡,2024-11-03 00:00:00,2027-08-02 00:00:00,2024-08-02 00:00:00,2024-08-02 00:00:00,2027-08-02 00:00:00,100.0,0.0,2000.0,2000.0,115.07,2000.0,3.0,93.0,980T元大證券,元大證券股份有限公司股務代理部,無,2027-08-02 00:00:00,100.0,0.0,,,,,,,,,,2027-08-02 00:00:00,100.0,0.0,無,,,2025-03-30 00:00:00,2025-05-28 00:00:00,
62696,台郡六,FLEXIUM INTERCONNECT INC. 6th Domestic Unsecured Convertible Bond,0.0,101.0,2024-08-02 00:00:00,6269.0,台郡,2024-11-03 00:00:00,2027-08-02 00:00:00,2024-08-02 00:00:00,2024-08-02 00:00:00,2027-08-02 00:00:00,100.0,0.0,1000.0,1000.0,100.0,1000.0,3.0,101.0,980T元大證券,元大證券股份有限公司股務代理部,無,2027-08-02 00:00:00,100.0,0.0,,,,,,,,,,2027-08-02 00:00:00,100.0,0.0,無,,,2025-03-30 00:00:00,2025-05-28 00:00:00,
62745,台燿五,Taiwan Union Technology Corp. 5th Unsecured Convertible Bond,0.0,386.0,2025-11-13 00:00:00,6274.0,台燿,2026-02-14 00:00:00,2030-11-13 00:00:00,2025-11-13 00:00:00,2025-11-13 00:00:00,2030-11-13 00:00:00,100.0,0.0,4000.0,4000.0,108.0,4000.0,5.0,386.0,888T國泰綜合證券,永豐金證券股份有限公司股務代理部,發行滿三年,2028-11-13 00:00:00,100.0,0.0,2030-11-13 00:00:00,100.0,0.0,,,,,,,2028-11-13 00:00:00,100.0,0.0,無,,,,,
62756,元山六,"YEN SUN TECHNOLOGY CO.,LTD 6th Secured Convertiable Bond",0.0,24.0,2025-08-11 00:00:00,6275.0,元山,2021-12-31 00:00:00,2026-09-30 00:00:00,2021-09-30 00:00:00,2021-09-30 00:00:00,2026-09-30 00:00:00,101.256,0.25,300.0,300.0,110.95,24.1,5.0,30.0,第一金證券股份有限公司,福邦證券股份有限公司股務代理部,發行滿三年,2024-09-30 00:00:00,100.75,0.25,2026-09-30 00:00:00,101.256,0.25,,,,,,,2026-09-30 00:00:00,101.256,0.25,有，第一商業銀行,,,2025-07-17 00:00:00,2025-08-11 00:00:00,
62822,康舒二,AcBel Polytech Inc. 2nd Domestic Unsecured Convertible Bond,0.0,46.1,2025-08-24 00:00:00,6282.0,康舒,2023-09-14 00:00:00,2028-06-13 00:00:00,2023-06-13 00:00:00,2023-06-13 00:00:00,2028-06-13 00:00:00,100.0,0.0,4000.0,4000.0,101.0,4000.0,5.0,50.0,920T凱基證券,中國信託商業銀行代理部,發行滿三年,2026-06-13 00:00:00,100.0,0.0,2028-06-13 00:00:00,100.0,0.0,,,,,,,2026-06-13 00:00:00,100.0,0.0,無,,,2025-07-30 00:00:00,2025-08-24 00:00:00,
62843,佳邦三,"INPAQ TECHNOLOGY CO., LTD.3rd Unsecured Convertible Bonds",0.0,86.6,2025-07-25 00:00:00,6284.0,佳邦,2024-03-15 00:00:00,2026-12-14 00:00:00,2023-12-14 00:00:00,2023-12-14 00:00:00,2026-12-14 00:00:00,100.0,0.0,700.0,700.0,108.68,700.0,3.0,92.0,815T台新綜合證券,元大證券股務代理部,發行滿二年,2025-12-14 00:00:00,100.0,0.0,2026-12-14 00:00:00,100.0,0.0,,,,,,,2025-12-14 00:00:00,100.0,0.0,無,,,2025-06-30 00:00:00,2025-07-25 00:00:00,
629010,良維十,LONGWELL COMPANY 10th Unsecured Convertible Bond,0.0,75.9,2025-07-30 00:00:00,6290.0,良維,2025-08-14 00:00:00,2028-05-13 00:00:00,2025-05-13 00:00:00,2025-05-13 00:00:00,2028-05-13 00:00:00,100.0,0.0,800.0,800.0,101.0,338.3,3.0,80.1,960T富邦綜合證券,中國信託商業銀行股份有限公司,發行滿二年,2027-05-13 00:00:00,100.500625,0.25,2028-05-13 00:00:00,100.0,0.0,,,,,,,2027-05-13 00:00:00,100.500625,0.25,無,,,,,
64145,樺漢五,ENNOCONN CORPORATION Domestic 5th Unsecured Convertible Bonds,0.0,273.6,2025-07-05 00:00:00,6414.0,樺漢,2023-11-17 00:00:00,2026-08-16 00:00:00,2023-08-16 00:00:00,2023-08-16 00:00:00,2026-08-16 00:00:00,100.0,0.0,3000.0,3000.0,100.5,2999.7,3.0,295.0,920T凱基證券,福邦證券股份有限公司,無,2026-08-16 00:00:00,100.0,0.0,,,,,,,,,,2026-08-16 00:00:00,100.0,0.0,無,,,2025-06-10 00:00:00,2025-07-05 00:00:00,
64146,樺漢六,ENNOCONN CORPORATION Domestic 6th Unsecured Convertible Bonds,0.0,182.4,2025-09-30 00:00:00,6414.0,樺漢,2021-12-03 00:00:00,2026-09-02 00:00:00,2021-09-02 00:00:00,2025-09-30 00:00:00,2026-09-02 00:00:00,102.2703,0.45,1500.0,1500.0,100.0,1000.0,5.0,220.7,無,福邦證券股份有限公司,發行滿三年,2024-09-02 00:00:00,100.0,0.0,2026-09-02 00:00:00,102.2703,0.45,,,,,,,2026-09-02 00:00:00,102.2703,0.45,無,,,,,
64251,易發一,EASY FIELD CORPORATION 1ST DOMESTIC SECURED CONVERTIBLE BOND,0.0,58.7,2025-07-01 00:00:00,6425.0,易發,2025-01-16 00:00:00,2027-10-15 00:00:00,2024-10-15 00:00:00,2024-10-15 00:00:00,2027-10-15 00:00:00,100.0,0.0,200.0,200.0,123.5,198.7,3.0,61.0,648T福邦證券,福邦證券股份有限公司股務代理部,無,2027-10-15 00:00:00,100.0,0.0,,,,,,,,,,2027-10-15 00:00:00,100.0,0.0,有，上海商業儲蓄銀行股份有限公司,,,2025-06-06 00:00:00,2025-07-01 00:00:00,
64324,今展科四,ARLITECH ELECTRONIC CORP. 4th Domestic Unsecured Convertible Bond,0.0,30.88,2025-08-21 00:00:00,6432.0,今展科,2024-11-17 00:00:00,2027-08-16 00:00:00,2024-08-16 00:00:00,2024-08-16 00:00:00,2027-08-16 00:00:00,100.0,0.0,250.0,250.0,100.0,250.0,3.0,33.84,585T統一綜合證券,永豐金證券股務代理部,發行滿二年,2026-08-16 00:00:00,101.0,0.49875,2027-08-16 00:00:00,100.0,0.0,,,,,,,2026-08-16 00:00:00,101.0,0.49875,無,,,2025-07-28 00:00:00,2025-08-21 00:00:00,
64422,光聖二,EZCONN CORPORATION 2nd Domestic Unsecured Convertible Bond,0.0,1103.5,2025-12-01 00:00:00,6442.0,光聖,2026-03-02 00:00:00,2028-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2028-12-01 00:00:00,100.0,0.0,1000.0,1000.0,100.5,1000.0,3.0,1103.5,815T台新綜合證券,台新綜合證券(股)公司股務代理部,發行滿二年,2027-12-01 00:00:00,100.0,0.0,2028-12-01 00:00:00,100.0,0.0,,,,,,,2027-12-01 00:00:00,100.0,0.0,無,,,,,
64512,訊芯二KY,ShunSin Technology Holdings Limited 2nd Unsecured Convertible Bond,0.0,240.6,2025-08-02 00:00:00,6451.0,訊芯-KY,2025-05-28 00:00:00,2028-02-27 00:00:00,2025-02-27 00:00:00,2025-02-27 00:00:00,2028-02-27 00:00:00,100.0,0.0,2500.0,2500.0,104.08,2500.0,3.0,241.2,福邦證券股份有限公司,福邦證券股份有限公司股務代理部,無,2028-02-27 00:00:00,100.0,0.0,,,,,,,,,,2028-02-27 00:00:00,100.0,0.0,無,,,2025-07-08 00:00:00,2025-08-02 00:00:00,
64693,大樹三,"Great Tree Pharmacy Co., Ltd. 3rd Domestic Unsecured Convertible Bond",0.0,132.53,2025-08-30 00:00:00,6469.0,大樹,2025-10-29 00:00:00,2028-07-28 00:00:00,2025-07-28 00:00:00,2025-07-28 00:00:00,2028-07-28 00:00:00,100.0,0.0,1000.0,1000.0,102.2,1000.0,3.0,149.74,888T國泰綜合證券,台新綜合證券股份有限公司股務代理部,無,2028-07-28 00:00:00,100.0,0.0,,,,,,,,,,2028-07-28 00:00:00,100.0,0.0,無,,,,,
64773,安集三,"Anji Technology Co., Ltd. 3rd Domestic Unsecured Convertible Bond",0.0,41.9,2025-07-05 00:00:00,6477.0,安集,2021-11-05 00:00:00,2026-08-04 00:00:00,2021-08-04 00:00:00,2021-08-04 00:00:00,2026-08-04 00:00:00,102.53,0.5,500.0,500.0,106.99,193.1,5.0,45.2,648T福邦證券,福邦證券股份有限公司,發行滿三年,2024-08-04 00:00:00,101.51,0.5,2026-08-04 00:00:00,102.53,0.5,,,,,,,2026-08-04 00:00:00,102.53,0.5,無,,,2025-06-10 00:00:00,2025-07-05 00:00:00,
64774,安集四,"Anji Technology Co., Ltd. 4th Domestic Unsecured Convertible Bond",0.0,50.4,2025-07-05 00:00:00,6477.0,安集,2022-10-22 00:00:00,2027-07-21 00:00:00,2022-07-21 00:00:00,2022-07-21 00:00:00,2027-07-21 00:00:00,101.26,0.25,1000.0,1000.0,100.91,37.4,5.0,53.9,648T福邦證券,福邦證券股份有限公司股務代理部,發行滿三年,2025-07-21 00:00:00,100.75,0.25,2027-07-21 00:00:00,101.26,0.25,,,,,,,2027-07-21 00:00:00,101.26,0.25,無,,,2025-06-10 00:00:00,2025-07-05 00:00:00,
64775,安集五,"Anji Technology Co., Ltd. 5th Domestic Unsecured Convertible Bond",0.0,44.3,2025-10-09 00:00:00,6477.0,安集,2026-01-10 00:00:00,2028-10-09 00:00:00,2025-10-09 00:00:00,2025-10-09 00:00:00,2028-10-09 00:00:00,104.5678,1.5,600.0,600.0,100.71,600.0,3.0,44.3,648T福邦證券,福邦證券股份有限公司股務代理部,發行滿二年,2027-10-09 00:00:00,103.0225,1.5,2028-10-09 00:00:00,104.5678,1.5,,,,,,,2027-10-09 00:00:00,103.0225,1.5,無,,,,,
65096,聚和六,"TAIWAN HOPAX CHEMS.MFG.CO.,LTD. 6th Unsecured Convertible Bonds",0.0,37.6,2025-08-24 00:00:00,6509.0,聚和,2024-10-04 00:00:00,2027-07-03 00:00:00,2024-07-03 00:00:00,2024-07-03 00:00:00,2027-07-03 00:00:00,100.0,0.0,500.0,500.0,115.46,500.0,3.0,41.5,920T凱基證券,中國信託商業銀行代理部,發行滿二年,2026-07-03 00:00:00,100.0,0.0,2027-07-03 00:00:00,100.0,0.0,,,,,,,2026-07-03 00:00:00,100.0,0.0,無,,,2025-07-30 00:00:00,2025-08-24 00:00:00,
65331,晶心科一,"Andes Technology Co., Ltd. 1st Domestic Unsecured Convertible Bond",0.0,308.0,2025-11-25 00:00:00,6533.0,晶心科,2025-12-09 00:00:00,2028-09-08 00:00:00,2025-09-08 00:00:00,2025-09-08 00:00:00,2028-09-08 00:00:00,100.0,0.0,1500.0,1500.0,101.0,1500.0,3.0,308.0,920T凱基證券,宏遠證券股份有限公司股務代理部,無,2028-09-08 00:00:00,100.0,0.0,,,,,,,,,,2028-09-08 00:00:00,100.0,0.0,無,,,,,
65381,倉和一,"Brave C&H Supply Co., Ltd 1st Domestic Unsecured Convertible Bond",0.0,104.4,2025-06-26 00:00:00,6538.0,倉和,2025-09-27 00:00:00,2030-06-26 00:00:00,2025-06-26 00:00:00,2025-06-26 00:00:00,2030-06-26 00:00:00,100.0,0.0,300.0,300.0,102.54,300.0,5.0,104.4,585T統一綜合證券,元大證券股份有限公司股務代理部,發行滿三年,2028-06-26 00:00:00,100.0,0.0,2030-06-26 00:00:00,100.0,0.0,,,,,,,2028-06-26 00:00:00,100.0,0.0,無,,,,,
65461,正基一,"AMPAK Technology, Inc. 1st Domestic Unsecured Convertible Bond",0.0,149.0,2025-07-01 00:00:00,6546.0,正基,2024-09-06 00:00:00,2027-06-05 00:00:00,2024-06-05 00:00:00,2024-06-05 00:00:00,2027-06-05 00:00:00,100.0,0.0,600.0,600.0,100.5,503.6,3.0,158.8,920T凱基證券,元富證券股份有限公司股務代理部,發行滿二年,2026-06-05 00:00:00,100.0,0.0,2027-06-05 00:00:00,100.0,,,,,,,,2026-06-05 00:00:00,100.0,0.0,無,,,2025-06-06 00:00:00,2025-07-01 00:00:00,
65521,易華電一,"JMC ELECTRONICS CO.,LTD. 1st Domestic Secured Convertible Bond",0.0,58.8,2025-09-13 00:00:00,6552.0,易華電,2022-01-26 00:00:00,2026-10-25 00:00:00,2021-10-25 00:00:00,2021-10-25 00:00:00,2026-10-25 00:00:00,100.0,0.0,500.0,500.0,106.63,500.0,5.0,63.5,815T台新綜合證券,永豐金證券股份有限公司,發行滿三年,2024-10-25 00:00:00,100.0,0.0,2026-10-25 00:00:00,100.0,0.0,,,,,,,2026-10-25 00:00:00,100.0,0.0,有，台新國際商業銀行股份有限公司,,,2025-08-19 00:00:00,2025-09-13 00:00:00,
65841,南俊國際一,"NAN JUEN INTERNATIONAL CO., LTD.1st Domestic Secured Convertible Bond",0.0,177.5,2025-09-16 00:00:00,6584.0,南俊國際,2025-01-30 00:00:00,2027-10-29 00:00:00,2024-10-29 00:00:00,2024-10-29 00:00:00,2027-10-29 00:00:00,100.0,0.0,700.0,700.0,114.7,375.6,3.0,178.8,920T凱基證券,凱基證券股份有限公司股務代理部,發行滿二年,2026-10-29 00:00:00,101.0025,0.5,2027-10-29 00:00:00,100.0,0.0,,,,,,,2026-10-29 00:00:00,101.0025,0.5,有，彰化商業銀行股份有限公司,,,2025-08-22 00:00:00,2025-09-16 00:00:00,
65842,南俊國際二,"NAN JUEN INTERNATIONAL CO., LTD.2nd Domestic Unsecured Convertible Bond",0.0,191.6,2025-09-16 00:00:00,6584.0,南俊國際,2025-01-31 00:00:00,2027-10-30 00:00:00,2024-10-30 00:00:00,2024-10-30 00:00:00,2027-10-30 00:00:00,100.0,0.0,300.0,300.0,100.5,255.4,3.0,193.0,920T凱基證券,凱基證券股份有限公司股務代理部,發行滿二年,2026-10-30 00:00:00,101.0025,0.5,2027-10-30 00:00:00,100.0,0.0,,,,,,,2026-10-30 00:00:00,101.0025,0.5,無,,,2025-08-22 00:00:00,2025-09-16 00:00:00,
65851,鼎基一,DINGZING ADVANCED MATERIALS INCORPORATED 1st Domestic Secured Convertible Bond,0.0,110.9,2025-07-06 00:00:00,6585.0,鼎基,2024-01-27 00:00:00,2026-10-26 00:00:00,2023-10-26 00:00:00,2023-10-26 00:00:00,2026-10-26 00:00:00,100.0,0.0,500.0,500.0,111.96,273.1,3.0,120.9,538T第一金證券,第一金證券股份有限公司股務代理部,無,2026-10-26 00:00:00,100.0,0.0,,,,,,,,,,2026-10-26 00:00:00,100.0,0.0,有，第一商業銀行股份有限公司,,,2025-06-11 00:00:00,2025-07-06 00:00:00,
65852,鼎基二,DINGZING ADVANCED MATERIALS INCORPORATED 2nd Domestic Unsecured Convertible Bond,0.0,110.7,2025-07-06 00:00:00,6585.0,鼎基,2024-01-28 00:00:00,2026-10-27 00:00:00,2023-10-27 00:00:00,2023-10-27 00:00:00,2026-10-27 00:00:00,100.0,0.0,200.0,200.0,101.0,80.6,3.0,120.6,538T第一金證券,第一金證券股份有限公司股務代理部,無,2026-10-27 00:00:00,100.0,0.0,,,,,,,,,,2026-10-27 00:00:00,100.0,0.0,無,,,2025-06-11 00:00:00,2025-07-06 00:00:00,
65914,動力四KY,SUN MAX TECH LIMITED 4TH Unsecured Convertible Bond,0.0,78.61,2025-09-19 00:00:00,6591.0,動力-KY,2025-11-28 00:00:00,2028-08-27 00:00:00,2025-08-27 00:00:00,2025-08-27 00:00:00,2028-08-27 00:00:00,100.0,0.0,250.0,250.0,100.0,250.0,3.0,79.79,845T康和綜合證券,康和綜合證券股份有限公司股務代理部,發行滿二年,2027-08-27 00:00:00,100.5,0.25,2028-08-27 00:00:00,100.0,0.0,,,,,,,2027-08-27 00:00:00,100.5,0.25,無,,,,,
65931,台灣銘板一,"Taiwan Name Plate Co., Ltd 1st Secured Convertible Bond",0.0,36.82,2025-10-01 00:00:00,6593.0,台灣銘板,2023-03-15 00:00:00,2025-12-14 00:00:00,2022-12-14 00:00:00,2022-12-14 00:00:00,2025-12-14 00:00:00,100.0,0.0,300.0,300.0,109.71,34.8,3.0,37.8,585T統一綜合證券,台新綜合證券股份有限公司股務代理部,無,2025-12-14 00:00:00,100.0,0.0,,,,,,,,,,2025-12-14 00:00:00,100.0,0.0,有，台新國際商業銀行股份有限公司,,,2025-09-08 00:00:00,2025-10-01 00:00:00,
66163,特昇三KY,Techcential International Ltd. 3rd Unsecured Convertible Bond,0.0,14.5,2023-11-08 00:00:00,6616.0,特昇-KY,2023-12-21 00:00:00,2028-09-20 00:00:00,2023-09-20 00:00:00,2023-09-20 00:00:00,2028-09-20 00:00:00,100.0,0.0,120.0,120.0,100.0,107.0,5.0,14.8,538T第一金證券,永豐金證券股務代理部,發行滿三、四年,2026-09-20 00:00:00,101.51,0.5,2027-09-20 00:00:00,102.02,0.5,2028-09-20 00:00:00,100.0,0.0,,,,2026-09-20 00:00:00,101.51,0.5,無,,,2025-04-14 00:00:00,2025-06-12 00:00:00,
66241,萬年清一,EVER-CLEAR ENVIRONMENTAL ENG. CORP 1st Domestic Secured Convertible Bond,0.0,40.6,2025-07-20 00:00:00,6624.0,萬年清,2024-10-06 00:00:00,2029-07-05 00:00:00,2024-07-05 00:00:00,2024-07-05 00:00:00,2029-07-05 00:00:00,100.0,0.0,100.0,100.0,113.98,100.0,5.0,42.2,884T玉山綜合證券,群益金鼎證券股份有限公司,發行滿三年,2027-07-05 00:00:00,100.75,0.25,2029-07-05 00:00:00,100.0,0.0,,,,,,,2027-07-05 00:00:00,100.75,0.25,有，臺灣土地銀行股份有限公司,,,2025-06-25 00:00:00,2025-07-20 00:00:00,
66292,泰金二KY,"Thai Kin Co., Ltd. 2nd Unsecured Convertible Bond",0.0,121.7,2025-07-14 00:00:00,6629.0,泰金-KY,2024-12-14 00:00:00,2027-09-13 00:00:00,2024-09-13 00:00:00,2024-09-13 00:00:00,2027-09-13 00:00:00,100.0,0.0,300.0,300.0,116.79,300.0,3.0,135.0,980T元大證券,中國信託商業銀行股份有限公司代理部,發行滿二年,2026-09-13 00:00:00,101.0025,0.5,2027-09-13 00:00:00,100.0,0.0,,,,,,,2026-09-13 00:00:00,101.0025,0.5,無,,,2025-06-19 00:00:00,2025-07-14 00:00:00,
66411,基士德一KY,"GSD Technologies Co., Ltd. 1st Unsecured Convertible Bond",0.0,56.5,2025-07-13 00:00:00,6641.0,基士德-KY,2021-08-18 00:00:00,2026-05-17 00:00:00,2021-05-17 00:00:00,2021-05-17 00:00:00,2026-05-17 00:00:00,100.0,0.0,300.0,300.0,104.64,81.4,5.0,76.0,9A0T永豐金證券,永豐金證券股份有限公司股務代理部,發行滿三年,2024-05-17 00:00:00,100.75,0.25,2026-05-17 00:00:00,100.0,0.0,,,,,,,2026-05-17 00:00:00,100.0,0.0,無,,,2025-06-18 00:00:00,2025-07-13 00:00:00,
66451,金萬林一創,"KIM FOREST ENTERPRISE CO., LTD. 1st Secured Convertible Bond",0.0,27.87,2024-12-24 00:00:00,6645.0,金萬林-創,2025-03-05 00:00:00,2027-12-04 00:00:00,2024-12-04 00:00:00,2024-12-04 00:00:00,2027-12-04 00:00:00,100.0,0.0,70.0,70.0,100.0,70.0,3.0,28.31,930T華南永昌綜合證券,華南永昌綜合證券股務代理部,發行滿二年,2026-12-04 00:00:00,102.0,1.0,2027-12-04 00:00:00,100.0,0.0,,,,,,,2026-12-04 00:00:00,102.0,1.0,有，華南商業銀行,,,2025-03-29 00:00:00,2025-05-27 00:00:00,
66642,群翊二,"Group Up Industrial Co., LTD 2nd Domestic Unsecured Convertible Bond",0.0,292.1,2025-08-02 00:00:00,6664.0,群翊,2025-02-20 00:00:00,2027-11-19 00:00:00,2024-11-19 00:00:00,2024-11-19 00:00:00,2027-11-19 00:00:00,100.0,0.0,1250.0,1250.0,106.98,1250.0,3.0,306.0,648T福邦證券,福邦證券股份有限公司,無,2027-11-19 00:00:00,100.0,0.0,,,,,,,,,,2027-11-19 00:00:00,100.0,0.0,無,,,2025-07-08 00:00:00,2025-08-02 00:00:00,
66801,鑫創電子一,SINTRONES Technology Corp. 1st Unsecured Convertible Bond,0.0,73.5,2025-06-22 00:00:00,6680.0,鑫創電子,2024-12-03 00:00:00,2029-09-02 00:00:00,2024-09-02 00:00:00,2024-09-02 00:00:00,2029-09-02 00:00:00,100.0,0.0,350.0,350.0,100.0,312.2,5.0,76.2,815T台新綜合證券,兆豐證券股份有限公司股務代理部,發行滿三年,2027-09-02 00:00:00,101.5075,0.5075,2029-09-02 00:00:00,100.0,0.0,,,,,,,2027-09-02 00:00:00,101.5075,0.5075,無,,,2025-05-27 00:00:00,2025-06-22 00:00:00,
67062,惠特二,"FITTECH Co., Ltd. 2nd Domestic Unsecured Convertible Bond",0.0,176.0,2024-11-21 00:00:00,6706.0,惠特,2025-01-26 00:00:00,2027-10-25 00:00:00,2024-10-25 00:00:00,2024-10-25 00:00:00,2027-10-25 00:00:00,100.0,0.0,500.0,500.0,113.36,500.0,3.0,178.8,920T凱基證券,凱基證券股份有限公司股務代理部,無,2027-10-25 00:00:00,100.0,0.0,,,,,,,,,,2027-10-25 00:00:00,100.0,0.0,無,,,2025-04-15 00:00:00,2025-06-13 00:00:00,
67152,嘉基二,"Lintes Technology Co., Ltd. 2nd Domestic Unsecured Convertible Bond",0.0,157.1,2025-08-06 00:00:00,6715.0,嘉基,2024-04-19 00:00:00,2027-01-18 00:00:00,2024-01-18 00:00:00,2024-01-18 00:00:00,2027-01-18 00:00:00,100.0,0.0,300.0,300.0,114.74,300.0,3.0,168.0,616T中國信託綜合證券,中國信託商業銀行代理部,無,2027-01-18 00:00:00,100.0,0.0,,,,,,,,,,2027-01-18 00:00:00,100.0,0.0,無,,,2025-07-14 00:00:00,2025-08-06 00:00:00,
67531,龍德造船一,"Lungteh Shipbuilding Co., Ltd. 1st Unsecured Convertible Bond",0.0,116.6,2025-09-09 00:00:00,6753.0,龍德造船,2024-09-26 00:00:00,2027-06-25 00:00:00,2024-06-25 00:00:00,2024-06-25 00:00:00,2027-06-25 00:00:00,100.0,0.0,1000.0,1000.0,101.0,521.7,3.0,125.0,980T元大證券,兆豐證券股務代理本部,無,2027-06-25 00:00:00,100.0,0.0,,,,,,,,,,2027-06-25 00:00:00,100.0,0.0,無,,,2025-08-15 00:00:00,2025-09-09 00:00:00,
67681,志強一KY,"Sports Gear Co., Ltd. Domestic 1st Unsecured Convertible Bond",0.0,95.2,2025-06-29 00:00:00,6768.0,志強-KY,2025-02-01 00:00:00,2027-10-31 00:00:00,2024-10-31 00:00:00,2024-10-31 00:00:00,2027-10-31 00:00:00,100.0,0.0,1000.0,1000.0,114.23,591.0,3.0,101.0,980T元大證券,元大證券股務代理部,無,2027-10-31 00:00:00,100.0,0.0,,,,,,,,,,2027-10-31 00:00:00,100.0,0.0,無,,,2025-06-04 00:00:00,2025-06-29 00:00:00,
67711,平和環保一創,"Ping Ho Environmental Technology Co., Ltd. domestic 1st secured convertible bonds",0.0,51.66,2025-07-02 00:00:00,6771.0,平和環保-創,2025-08-09 00:00:00,2028-05-08 00:00:00,2025-05-08 00:00:00,2025-05-08 00:00:00,2028-05-08 00:00:00,100.0,0.0,350.0,350.0,100.5,350.0,3.0,55.0,910T群益金鼎證券,福邦證券股務代理部,發行滿二年,2027-05-08 00:00:00,101.0025,0.5,2028-05-08 00:00:00,100.0,0.0,,,,,,,2027-05-08 00:00:00,101.0025,0.5,有，台中商業銀行,,,,,
