股票代號,代號,名稱,掛牌最高,掛牌最低,資金用途,掛牌日期,資金用途分類
3452,34522,益通二,151.0,83.0,,2009-08-04 00:00:00,
3452,34523,益通三,110.0,65.0,,2010-03-08 00:00:00,
3454,34541,晶睿一,237.0,102.4,,2009-11-17 00:00:00,
3465,34651,祥業一 ,179.0,107.0,,,
3465,34652,祥業二,111.0,99.65,償還銀行借款0.5億,2014-02-27 00:00:00,償還銀行借款
3465,34653,進泰電子三,125.8,98.9,償還銀行借款5.19億，充實營運資金0.86億,2021-04-21 00:00:00,償還+充實
3465,34654,進泰電子四,107.0,97.1,現金增資2.4億，3000張/80元，進泰四募得4億，償還國內第三次轉換公司債5.6億，償還銀行借款0.82億,2023-05-11 00:00:00,借新還舊
3479,34791,安勤一,140.0,104.0,,2010-12-11 00:00:00,
3479,34792,安勤二,135.0,93.1,,2010-12-24 00:00:00,
3479,34793,安勤三,123.0,100.5,償還銀行借款6.5億，充實營運資金0.61億,2024-01-22 00:00:00,償還+充實
3483,34831,力致一,245.0,106.5,,,
3483,34832,力致二,169.0,91.0,轉投資子公司3.6億，現增1.6億,2020-02-20 00:00:00,轉投資
3483,34833,力致三,237.0,100.0,現金增資1.72億，3200張/54元，力致三募得3.24億，充實營運資金4.97億,2021-09-29 00:00:00,充實營運資金
3483,34834,力致四,154.0,100.25,現金增資3.5億，3125張/112元，力致四募得2億，償還銀行借款5.5億,2024-05-22 00:00:00,償還銀行借款
3484,34841,崧騰一,210.0,95.5,現金增資0.96億，3000張/32元，崧騰一募得2億，充實營運資金2.96億,2014-10-23 00:00:00,充實營運資金
3484,34842,崧騰二,135.0,99.3,償還銀行借款2.22億，充實營運資金0.83億,2021-02-05 00:00:00,償還+充實
3484,34843,崧騰三,160.0,105.5,現金增資2.14億，5800張/37元，崧騰三募得4億，償還銀行借款2.98億，充實營運資金3.18億,2023-04-24 00:00:00,償還+充實
3489,34891,森寶一,120.0,100.0,支付104年第一次有擔保普通公司債到期本息4.06億，發CB1有擔1億。,2020-12-14 00:00:00,借新還舊
3490,34901,單井一,172.0,131.0,現金增資1.5億，10000張/15元，單井一募得3億，興建土城廠辦大樓2.96億，自製生產模具、購置機器設備1.6億,2013-04-23 00:00:00,資本支出
3491,34911,昇達科一,142.6,103.2,,2010-10-22 00:00:00,
3491,34912,昇達科二,171.0,110.75,轉投資 UMT Holdings (Samoa) Limited 6.56億，償還銀行借款3.6億，充實營運資金1.7億,2024-08-28 00:00:00,償還+充實
3494,34941,誠研一,144.5,83.4,充實營運資金 1.7億，興建廠房及購置機器設備3.3億,2011-06-21 00:00:00,充實營運資金
3499,34991,環天一,144.0,71.0,,2007-05-11 00:00:00,
3499,34992,環天二,110.0,88.5,,2010-12-25 00:00:00,
3512,35121,皇龍一,128.0,99.35,償還銀行借款4.46億,2021-05-17 00:00:00,償還銀行借款
3514,35141,昱晶一,127.0,85.95,,00:00:00,
3514,35142,昱晶二,145.5,100.0,,00:00:00,
3516,35161,亞帝歐一,120.1,101.6,現金增資1.2億，6000張/20元，亞帝歐一募得3.53億，自建廠房9.5億,2024-10-18 00:00:00,資本支出
3518,35181,柏騰一,129.5,98.0,轉投資子公司－晶成材料6億，充實營運資金0.56億，共計6.56億，發行B1共3000張，競拍118.63發行，辦理現增12000張，25元。,2024-08-15 00:00:00,充實營運資金
3519,35191,綠能一,198.0,80.5,,2008-10-14 00:00:00,
3521,35211,鴻翊一,199.0,106.0,償還銀行借款2.3億,2020-12-25 00:00:00,償還銀行借款
3522,35221,御嵿一,159.0,102.1,現金增資3.3億，20000張/16.5元，御頂一募得1.7億，轉投資子公司晶宴公司4.5億，充實營運資金0.48億,2023-12-18 00:00:00,充實營運資金
3523,35231,迎輝一,117.9,96.15,,2010-05-10 00:00:00,
3526,35261,凡甲一,150.0,99.2,,2010-01-29 00:00:00,
3526,35262,凡甲二,197.0,102.0,償還私募第一次無擔保轉換公司債到期本金2億,2013-10-31 00:00:00,借新還舊
3526,35263,凡甲三,130.55,100.5,轉投資大陸子公司1.5億，償還銀行借款2.5億，充實營運資金1億,2017-03-15 00:00:00,償還+充實
3526,35264,凡甲四,356.0,103.9,充實營運資金6.06億,2019-09-30 00:00:00,充實營運資金
3526,35265,凡甲五,174.0,99.0,充實營運資金8.08億,2022-02-14 00:00:00,充實營運資金
3526,35266,凡甲六,140.0,104.0,充實營運資金10.1億,2024-01-29 00:00:00,充實營運資金
3527,35271,聚積一,231.0,110.5,充實營運資金3.03億,2017-11-02 00:00:00,充實營運資金
3533,35331,嘉澤一,167.0,112.8,現金增資10.62億，2500張/425元，嘉澤一募得10.62億，充實營運資金17.56億，興建辦公大樓及倉儲4.8億,2021-08-19 00:00:00,充實營運資金
3533,35332,嘉澤二,211.0,110.2,現金增資23.1億，3500張/660元，嘉澤二募得10.81億，充實營運資金33.91億,2023-03-09 00:00:00,充實營運資金
3535,35351,晶科一,113.0,98.0,,2010-08-23 00:00:00,
3535,35352,晶彩科二,128.0,100.5,償還銀行借款0.5億，充實營運資金1.5億,2014-09-09 00:00:00,償還+充實
3536,35361,誠創一,142.9,99.5,,2009-11-07 00:00:00,
3536,35363,誠創三,127.0,98.85,,00:00:00,
3545,35451,敦泰一,134.7,91.0,充實營運資金10億,2013-06-17 00:00:00,充實營運資金
3548,35481,兆利一,325.0,101.6,現金增資2.4億，4000張/60元，兆利一募得4.38億，償還銀行借款2.85億，充實營運資金3.93億,2022-04-28 00:00:00,償還+充實
3548,35482,兆利二,155.0,97.6,"償還銀行借款4億，充實營運資金2.49億，轉投資孫公司JARLLYTEC(VIETNAM) CO., LTD 2.56億",2024-01-08 00:00:00,償還+充實
3548,35483,兆利三,119.5,99.65,償還銀行借款5億，充實營運資金11.51億，共計16.5億,2025-02-25 00:00:00,償還+充實
3551,35511,世禾一,162.0,95.0,,2009-08-22 00:00:00,
3551,35512,世禾二,136.0,105.5,,2010-04-18 00:00:00,
3552,35521,同致一,149.2,99.2,,2009-12-03 00:00:00,
3552,35522,同致二,187.0,96.0,,2010-10-14 00:00:00,
3552,35523,同致三,545.0,102.0,現金增資1億，1540張/65元，同致三募得3億，償還銀行借款3億，充實營運資金1億,2013-01-29 00:00:00,償還+充實
3557,35571,嘉威一,117.0,100.75,償還銀行借款1.53億,2014-02-26 00:00:00,償還銀行借款
3564,35641,其陽一,118.0,99.6,購置廠辦大樓4.09億，,2015-10-30 00:00:00,資本支出
3564,35642,其陽二,125.0,95.0,償還銀行借款3.3億，充實營運資金2.41億,2024-09-03 00:00:00,償還+充實
3576,35761,新日光一,157.0,98.0,償還銀行借款36億,2013-10-01 00:00:00,償還銀行借款
3576,35762,新日光二,156.0,98.8,償還銀行借款36億,2013-10-01 00:00:00,償還銀行借款
3576,35763,聯合再生三,125.9,99.25,償還銀行借款39億，系統投資12.2億，,2021-10-25 00:00:00,償還銀行借款
3579,35791,尚志一,146.0,91.0,,2010-09-24 00:00:00,
3580,35801,友威科一,388.0,100.1,現金增資0.45億，5000張/9元，友威一募得1億，償還銀行借款1億，充實營運資金0.45億,2015-06-09 00:00:00,償還+充實
3580,35802,友威科二,132.0,99.3,償還銀行借款0.2億，充實營運資金2.86億。,2021-05-13 00:00:00,償還+充實
3583,35831,辛耘一,153.0,99.0,購置機器設備 及廠務工程14.55億，與辛耘二同時發行,2024-06-07 00:00:00,資本支出
3583,35832,辛耘二,159.0,96.0,購置機器設備 及廠務工程14.55億，與辛耘一同時發行,2024-06-19 00:00:00,資本支出
3584,35841,介面一,117.5,87.0,,2011-01-09 00:00:00,
3587,35871,閎康一,158.0,103.05,現金增資6億，4000張/150元，閎康一募得6.8億，償還銀行借款9億，充實營運資金3.8億,2023-06-20 00:00:00,償還+充實
3591,35911,艾笛一,143.4,92.0,還銀行借款2.9億，購置廠辦5億，購置機器設備0.6億,2011-09-06 00:00:00,償還銀行借款
3591,35912,艾笛二,140.8,99.5,購置機器設備2.63億，償還銀行借款0.5億，轉投資(揚州艾笛森)-增建廠房及購置機器設備 7.4億,2013-11-15 00:00:00,償還銀行借款
3591,35913,艾笛森三,159.0,104.0,償還銀行借款3.03億,2021-01-25 00:00:00,償還銀行借款
3591,35914,艾笛森四,119.0,99.2,發行第四次CB 3000張，償還銀行借款2.21億，轉投資子公司-艾特光電0.92億，共計3.12億。,2024-11-22 00:00:00,償還銀行借款
3594,35941,磐儀一,122.5,97.0,現金增資1億，2000張/50元，磐儀一募得3億，充實營運資金1億,2014-11-11 00:00:00,充實營運資金
3594,35942,磐儀二,118.55,97.0,現金增資1.1億，5000張/22元，盤儀二募得2億，償還銀行借款3.1億,2017-09-06 00:00:00,償還銀行借款
3594,35943,磐儀三,146.0,81.5,償還銀行借款2.5億及充實營運資金0.64億,2020-01-20 00:00:00,償還+充實
3596,35961,智易一,167.0,100.5,充實營運資金20.6億,2019-06-06 00:00:00,充實營運資金
3597,35971,映興一,120.0,98.5,現金增資1億，4000張/25元，映興一募得1.01億，償還銀行借款2.01億,2021-06-22 00:00:00,償還銀行借款
3598,35981,奕力一,160.0,97.0,,00:00:00,
3605,36051,宏致一,117.0,97.0,,2010-07-24 00:00:00,
3605,36052,宏致二,133.0,95.0,現金增資4.8億，宏致二募得6.06億，興建廠房12.06億,2021-11-22 00:00:00,資本支出
3605,36053,宏致三,166.0,97.0,償還銀行借款10.2億,2024-08-06 00:00:00,償還銀行借款
3607,36071,谷崧一,150.0,101.3,發行第一次無擔保CB 6000張，償還銀行借款6.4億。,2012-11-05 00:00:00,償還銀行借款
3607,36072,谷崧二,111.5,97.2,償還銀行借款4億，充實營運資金4億,2015-06-29 00:00:00,償還+充實
3609,36091,東林一,115.5,99.0,償還銀行借款0.4億，充實營運資金1.03億,2014-10-03 00:00:00,償還+充實
3611,36111,鼎翰一,107.0,98.0,轉投資 TSC America 11.7億，充實營運資金0.36億,2015-12-31 00:00:00,充實營運資金
3617,36171,碩天一,112.0,99.5,償還銀行借款17.48億,2019-01-15 00:00:00,償還銀行借款
3617,36172,碩天二,179.0,111.0,現金增資2.99億，3225張/93元，碩天二募得12.91億，償還銀行借款15.91億,2023-06-16 00:00:00,償還銀行借款
3617,36173,碩天三,115.5,99.85,償還銀行借款15億，發行CB3共15000張，競拍,2025-06-16 00:00:00,借新還舊
3625,36251,西勝一,366.0,106.5,償還銀行借款(原借款目的:轉投資)0.5億，充實營運資金1.5億,2015-02-10 00:00:00,償還+充實
3625,36252,西勝二,114.45,92.05,現金增資2億，8000張/25元，西勝二募得4.02億，轉投資海外子公司－重慶西勝電子科技有限公司2.23億，轉投資海外子公司－重慶全勝電子科技有限公司1.74億,2018-05-29 00:00:00,轉投資
3625,36253,西勝三,168.0,99.05,償還銀行借款2.3億，充實營運資金1.73億,2021-01-12 00:00:00,償還+充實
3629,36291,卓韋一,117.95,90.5,,2011-01-01 00:00:00,
3631,36311,晟楠一,160.0,99.0,轉投資晟楠科技(吉安)有限公司3億，償還銀行借款2億，與晟楠二同時發行,2011-12-08 00:00:00,償還銀行借款
3631,36312,晟楠二,114.4,99.8,轉投資晟楠科技(吉安)有限公司3億，償還銀行借款2億，與晟楠一同時發行,2011-12-08 00:00:00,償還銀行借款
3631,36313,晟楠三,123.1,99.85,現金增資0.95億，1900張/50元，晟楠三募得3.09億，償還銀行借款4.04億,2021-03-12 00:00:00,償還銀行借款
3632,36321,研勤一,132.0,93.15,償還銀行借款1.1億，充實營運資金0.89億。,2012-07-16 00:00:00,償還+充實
3632,36322,研勤二,115.0,99.7,償還銀行借款2億,2016-12-22 00:00:00,償還銀行借款
3645,36451,達邁一,162.0,94.5,償還銀行借款6.52億,2022-06-21 00:00:00,償還銀行借款
3653,36531,健策一,160.0,93.0,,2010-04-13 00:00:00,
3653,36532,健策二,196.0,103.5,償還銀行借款5.5億，購置機器設備2億，充實營運資金2.55億,2018-05-31 00:00:00,償還+充實
3653,36533,健策三,222.0,103.0,償還銀行借款6.8億，充實營運資金9.3億，購買機器設備4億，共20.1億,2020-10-30 00:00:00,償還+充實
3662,36621,樂陞一,212.0,107.0,,00:00:00,
3662,36622,樂陞二,139.0,106.0,,00:00:00,
3662,36623,樂陞三,149.0,94.5,,00:00:00,
3662,36624,樂陞四,159.0,90.0,,00:00:00,
3662,36625,樂陞五,133.1,128.0,,00:00:00,
3662,36626,樂陞六,154.0,78.25,,00:00:00,
3663,36631,鑫科一,138.5,99.05,償還銀行借款3億，與鑫科二同時發行,2013-09-16 00:00:00,償還銀行借款
3663,36632,鑫科二,139.1,101.55,償還銀行借款3億，與鑫科一同時發行,2013-09-27 00:00:00,償還銀行借款
3663,36633,鑫科三,420.0,114.0,充實營運資金2.19億,2023-03-21 00:00:00,充實營運資金
3665,36651,貿聯一,522.0,104.5,償還銀行借款1.32億，海外購料1.67億,2012-06-26 00:00:00,償還銀行借款
3665,36652,貿聯二KY,180.0,100.75,現金增資3.4億，貿聯二募得2億，償還銀行借款1.95億，充實營運資金3.47億,2014-07-30 00:00:00,償還+充實
3680,36801,家登一,107.0,93.3,償還銀行借款4.45億,2013-06-04 00:00:00,償還銀行借款
3680,36802,家登二,273.0,109.35,償還銀行借款4.09億,2019-11-21 00:00:00,償還銀行借款
3680,36803,家登三,194.0,97.0,償還銀行借款10億,2022-07-07 00:00:00,償還銀行借款
3680,36804,家登四,168.0,104.0,現金增資16.82億，5800張/290元，家登四募得10億，償還銀行借款22億，充實營運資金4.82億,2023-10-18 00:00:00,償還+充實
3687,36871,歐買尬一,113.8,98.0,購置辦公大樓(含裝修工程)5.96億，充實營運資金1.37億,2022-05-06 00:00:00,充實營運資金
3689,36891,湧德一,138.15,101.5,充實營運資金3億,2013-11-29 00:00:00,充實營運資金
3689,36892,湧德二,117.0,99.25,償還銀行借款4.6億,2018-02-05 00:00:00,償還銀行借款
3689,36893,湧德三,227.0,105.2,償還有擔CB2本息2.91億，0.147億償還銀行借款，發CB3共計3億/3000張,2020-12-11 00:00:00,借新還舊
3689,36894,湧德四,195.0,115.0,償還銀行借款5.05億,2024-03-05 00:00:00,償還銀行借款
3691,36911,碩禾一,126.85,99.8,充實營運資金18億,2014-07-25 00:00:00,充實營運資金
3691,36912,碩禾二,122.0,77.0,償還銀行借款20億,2018-01-25 00:00:00,償還銀行借款
3691,36913,碩禾三,111.0,94.65,償還銀行借款17.47億，充實營運資金4.32億,2024-08-30 00:00:00,償還+充實
3693,36931,營邦一,117.05,99.0,充實營運資金5.02億,2015-07-07 00:00:00,充實營運資金
3698,36981,隆達一,141.0,93.0,,00:00:00,
3698,36982,隆達二,113.1,94.9,,00:00:00,
3701,37011,大眾控一,441.0,111.1,償還銀行借款2.35億，充實營運資金4.72億,2021-09-10 00:00:00,償還+充實
3701,37012,大眾控二,128.9,96.0,現金增資5億，大眾控二募得6.06億，償還借款5.63億，充實營運資金5.42億,2023-05-31 00:00:00,償還+充實
3702,37021,大聯大一,118.5,97.0,充實營運資金60億,2014-07-25 00:00:00,充實營運資金
3702,37022,大聯大二,113.0,93.5,收回甲種特別股 100億，發行CB2共35000張詢圈101發行，CB3共20000張競拍104.3發行,2024-11-11 00:00:00,借新還舊
3702,37023,大聯大三,104.9,96.05,收回甲種特別股 100億，發行CB2共35000張詢圈101發行，CB3共20000張競拍104.3發行,2024-11-21 00:00:00,借新還舊
3706,37063,神達三,115.5,98.0,0,,
3707,37071,漢磊一,396.0,103.95,償還銀行借款6.5億,2016-02-26 00:00:00,償還銀行借款
3707,37072,漢磊二,610.0,109.75,償還銀行借款7.57億,2018-11-26 00:00:00,償還銀行借款
3707,37073,漢磊三,232.0,99.5,現金增資3.51億，漢磊三募得6.06億，償還銀行借款9.57億,2021-06-22 00:00:00,償還銀行借款
3707,37074,漢磊四,129.4,93.0,現金增資1.98億，漢磊四募得12.48億，購置機器設備及其相關安裝工程12.11億，充實營運資金2.34億,2022-04-07 00:00:00,充實營運資金
3708,37081,上緯投控一,0.0,0.0,發行第一次無擔保CB 7100張，償還銀行借款2.6億，轉投資風力發電事業4.5億。共計7.1億。,2013-08-23 00:00:00,償還銀行借款
3708,37082,上緯投控二,103.7,91.05,現金增資3500張，220元發行，籌資7.7億。發行第二次無擔保CB7000張，償還銀行借款7.03億，充實營運資金2.49億，轉投資海外子公司-上緯(江蘇)新材料有限公司2.04億，轉投資海外子公司-上緯(江蘇)碳纖複材有限公司3.11億，共計14.7億。,2015-07-02 00:00:00,償還+充實
3708,37083,上緯投控三,176.0,100.2,興建集團 研發暨營 運總部12億，償還銀行借款9.18億，與上緯投控四同時發行,2021-09-27 00:00:00,償還銀行借款
3708,37084,上緯投控四,180.0,102.7,興建集團 研發暨營 運總部12億，償還銀行借款9.18億，與上緯投控三同時發行,2021-09-28 00:00:00,償還銀行借款
3710,37101,連展投控一,175.0,101.5,償還銀行借款3億,2019-07-31 00:00:00,償還銀行借款
3713,37131,新晶投控一,126.5,100.5,投資電廠110年4Q 3.85億，充實營運資金110年2Q 1.84億，發行第一次有擔保可轉債5000張(競拍)/5年，募集5.69億。轉換價53.8元，預計增加9293張股票。,2021-03-10 00:00:00,充實營運資金
4103,41031,百略一,136.0,99.0,,,
4104,41041,東貿一,112.0,100.0,,,
4104,41042,佳醫二,170.0,107.0,,2009-06-20 00:00:00,
4104,41043,佳醫三,122.7,97.05,,2010-12-04 00:00:00,
4104,41044,佳醫四,117.95,98.0,,2010-12-04 00:00:00,
4104,41045,佳醫五,141.5,110.0,現金增資3億，佳醫五募得3億，償還銀行借款4億，充實營運資金 2億,2015-09-07 00:00:00,償還+充實
4105,41051,東洋 一,143.0,108.0,,,
4105,41052,東洋二,250.0,98.0,,,
4106,41061,雃博一,111.0,100.95,償還銀行借款3億,2016-10-19 00:00:00,償還銀行借款
4107,41071,邦拓一,567.0,85.0,,,
4107,41072,邦特二,222.0,107.0,現金增資2.3億，5500張/42元，邦特二募得1.6億，購買機器設備0.54億，償還銀行借款1.3億，充實營運資金2.05億,2013-09-26 00:00:00,償還+充實
4109,41091,加捷生醫一,151.0,104.0,,,
4109,41092,加捷生醫二,150.0,100.6,,2010-12-07 00:00:00,
4109,41093,加捷生醫三,120.25,100.25,購置固定資產-台北1億、中壢0.17億、新竹0.28億、高雄1.12億,2015-02-11 00:00:00,資本支出
4111,41111,濟生一,133.2,103.1,,,
4113,41131,聯上一,179.0,106.0,,2010-12-24 00:00:00,
4113,41132,聯上二,144.8,89.05,現金增資4.14億，聯上二募得2億，償還借款3.16億，充實營運資金2.97億,2012-09-10 00:00:00,償還+充實
4113,41133,聯上三,118.55,96.5,償還銀行借款5億,2013-10-21 00:00:00,償還銀行借款
4113,41134,聯上四,120.5,91.55,償還銀行借款4.1億，充實營運資金1.9億,2014-08-19 00:00:00,償還+充實
4114,41141,健喬一,477.0,100.0,,,
4114,41142,健喬二,166.0,98.05,,2007-12-07 00:00:00,
4114,41143,健喬三,202.0,98.5,,2011-01-14 00:00:00,
4114,41144,健喬四,206.0,149.0,,2009-12-24 00:00:00,
4114,41145,健喬五,124.0,100.6,償還銀行借款4.7億，充實營運資金0.29億,2014-11-07 00:00:00,償還+充實
4119,41191,旭富一,192.0,104.1,現金增資6億，12000張/50元，旭富一募得6億，償還銀行借款5.8億，轉投資子公司6.2億,2013-08-09 00:00:00,償還銀行借款
